duration_months,company_tier,role_relevance,project_count,internship_score
2.0,2.0,0.059535582618946314,4.0,6.113506507669685
5.0,4.0,0.8702719089110332,3.0,5.854832374975718
5.0,4.0,0.9475720468613335,1.0,4.791913791426787
10.0,4.0,0.8191694991392697,3.0,7.8636518491042935
5.0,2.0,0.019593770562901902,0.0,5.824727642078483
3.0,3.0,0.5262079644990163,4.0,5.715346104317004
10.0,4.0,0.8287962827514478,1.0,6.916957603190617
6.0,4.0,0.5450163620948184,1.0,4.251098418465299
9.0,4.0,0.35993670604571304,5.0,7.903537142727079
5.0,1.0,0.4706954267336343,4.0,9.973332246291719
6.0,3.0,0.08069391088423838,4.0,6.926438907679872
1.0,4.0,0.49631364484586815,3.0,2.7570692648149047
1.0,3.0,0.02784682790317361,3.0,3.1797897206958528
1.0,1.0,0.6441154478304989,1.0,6.65506060901993
3.0,3.0,0.3904522530806156,1.0,4.226155320133058
5.0,1.0,0.1913429805225073,5.0,9.945414853376034
1.0,1.0,0.01738290109730889,5.0,7.030048312208301
2.0,1.0,0.9221190142294241,4.0,9.487857287443951
11.0,4.0,0.5563190270838873,5.0,8.84436643268092
11.0,2.0,0.6469533856486369,4.0,10.0
4.0,2.0,0.7793577145198409,2.0,7.910828288382107
12.0,2.0,0.6265904221798123,4.0,10.0
2.0,4.0,0.41310403351308633,4.0,3.922958675176258
1.0,4.0,0.6275882030329716,0.0,1.8507949950861884
5.0,3.0,0.2525165797150243,5.0,6.759397666374822
4.0,4.0,0.5613516338537092,2.0,3.9886019714326117
1.0,1.0,0.2055873013018763,1.0,6.2774886432491375
11.0,4.0,0.9174228051387152,2.0,8.923722673468738
12.0,2.0,0.5095676788422517,1.0,10.0
4.0,2.0,0.23384028082633745,1.0,6.533442061980816
4.0,1.0,0.6396325258679113,3.0,9.071865474335558
9.0,4.0,0.09031960349105872,5.0,6.706613987044264
12.0,1.0,0.43401901861067527,2.0,10.0
4.0,4.0,0.8659646189430079,1.0,4.473386828717717
9.0,3.0,0.7678585029493391,4.0,8.979291974063605
1.0,4.0,0.7034395258722033,1.0,2.1289419969464665
7.0,1.0,0.470603342643955,3.0,10.0
12.0,3.0,0.44687911789598767,1.0,9.00072730450808
6.0,4.0,0.011309627572005487,1.0,3.590905124268887
8.0,2.0,0.6000379468331496,1.0,8.467527661614994
9.0,2.0,0.5770083312913742,2.0,9.707960021889987
8.0,1.0,0.005279020955689995,5.0,10.0
9.0,2.0,0.1370435391320406,4.0,9.646159634479387
11.0,3.0,0.012436155878229438,4.0,8.645435535949245
1.0,2.0,0.25317894595881807,0.0,3.961286543579192
11.0,3.0,0.0038531219802473426,0.0,6.767559466303288
11.0,1.0,0.417369258229189,2.0,10.0
11.0,3.0,0.47639312133293377,5.0,10.0
5.0,3.0,0.43708166065979637,0.0,4.806140495784844
7.0,1.0,0.1993892056342692,4.0,10.0
5.0,2.0,0.5235592298648908,4.0,8.662104912835371
11.0,1.0,0.8140946216505041,1.0,10.0
5.0,3.0,0.29121525056252384,0.0,4.407309896999223
4.0,3.0,0.31257543432329216,0.0,3.7707990868672097
9.0,3.0,0.5428258425311067,0.0,7.065886519425777
1.0,1.0,0.23375439247272511,5.0,8.059792847658441
5.0,1.0,0.3377863274974664,4.0,9.101259857244655
3.0,4.0,0.45243722418905197,4.0,3.9956793902845753
5.0,2.0,0.3863024022763746,0.0,6.11777396777269
6.0,2.0,0.818232303781668,5.0,9.80701039279527
1.0,2.0,0.8489935605851753,4.0,7.210964366978132
11.0,4.0,0.40287847491372375,4.0,8.360402562699512
5.0,1.0,0.4477865498672051,2.0,8.858880889354511
5.0,4.0,0.9568941262017452,1.0,5.0788405488187385
2.0,4.0,0.5030875119212769,4.0,3.830701340572178
12.0,1.0,0.9930320513696446,0.0,10.0
11.0,1.0,0.7628027726876375,1.0,10.0
6.0,1.0,0.26423222086492226,0.0,8.1138503539176
5.0,2.0,0.2290926653129043,0.0,5.9809577772717075
6.0,3.0,0.15906448801226314,3.0,5.958568479490972
12.0,3.0,0.806145726203189,1.0,9.565773639844952
3.0,2.0,0.306862042175731,5.0,7.602377522371353
9.0,2.0,0.6757925102174771,5.0,10.0
11.0,4.0,0.5401361495422107,1.0,7.175707851055766
10.0,4.0,0.8259973029066895,4.0,8.435638824130274
11.0,1.0,0.7508174336409373,0.0,10.0
12.0,4.0,0.06374892435976043,1.0,6.784414552371299
1.0,2.0,0.33842760940515537,3.0,5.459481341748669
3.0,4.0,0.5200987121404477,1.0,2.697388310776584
2.0,4.0,0.8036389122543269,0.0,2.4128323309203807
7.0,3.0,0.7140275378886224,0.0,5.986560691488051
5.0,3.0,0.5494039506683539,3.0,6.661209854958962
1.0,2.0,0.8083753405217361,1.0,5.971818657966218
7.0,1.0,0.4349284761097125,1.0,9.79632076959721
2.0,1.0,0.0556595739258674,1.0,5.784516722548866
5.0,2.0,0.8705357286151905,5.0,9.977112735344459
5.0,4.0,0.5265933518964808,5.0,6.078536967155517
11.0,2.0,0.8084030873639884,4.0,10.0
9.0,2.0,0.39208171795367286,0.0,8.184444291311666
8.0,3.0,0.5885522518794845,1.0,7.0439995848009795
10.0,2.0,0.33109300546288034,5.0,10.0
3.0,2.0,0.40957497444538715,3.0,6.557863596197057
4.0,3.0,0.1473982216830071,0.0,3.9637157475236933
10.0,4.0,0.7416035669103981,1.0,6.951080633324699
9.0,4.0,0.2802843059983655,4.0,6.626825911010942
1.0,4.0,0.30173114445066374,5.0,3.4378066963339156
3.0,3.0,0.35418896255781374,2.0,5.167867363132338
3.0,3.0,0.43212611639720133,0.0,3.8122410681840866
1.0,1.0,0.5761639120213643,0.0,6.424087941887803
8.0,1.0,0.6828066316954665,1.0,10.0
1.0,4.0,0.6756895086242027,4.0,3.716899861882935
11.0,3.0,0.42368091592829393,4.0,9.462335089008592
8.0,1.0,0.4818906675811585,1.0,9.618235836445228
10.0,2.0,0.14032051795585487,5.0,10.0
6.0,4.0,0.5215060826982759,5.0,6.5885333889720155
12.0,1.0,0.8770567021689888,5.0,10.0
4.0,2.0,0.4604498812614062,4.0,8.171087920856984
7.0,4.0,0.938013593099349,3.0,6.33997180589534
1.0,4.0,0.1557835399297649,5.0,3.0637298067855414
10.0,2.0,0.736909459137326,4.0,10.0
7.0,4.0,0.7079889103795148,4.0,7.672103544729727
3.0,3.0,0.6815289535756225,2.0,5.607858230657305
10.0,2.0,0.6628571993602883,1.0,9.68099747833558
12.0,4.0,0.022308273576866933,3.0,7.553110835956803
1.0,4.0,0.7421222520521049,2.0,3.2601572690848912
11.0,2.0,0.49968427479289945,2.0,10.0
9.0,1.0,0.5241861896999901,4.0,10.0
5.0,4.0,0.05087264021119742,3.0,4.036160200324364
8.0,1.0,0.18838112831262277,1.0,9.127747704948488
10.0,4.0,0.9110069075631597,1.0,7.521561419309805
6.0,2.0,0.3155283367748759,3.0,8.43884827137833
8.0,3.0,0.39388022061542804,1.0,6.20615496609193
1.0,3.0,0.1892035191945809,1.0,2.7593652342291755
12.0,1.0,0.6321907821422827,1.0,10.0
12.0,1.0,0.7407008758068273,3.0,10.0
3.0,3.0,0.9212618414437288,2.0,5.471139815551698
6.0,3.0,0.5620636137917386,2.0,6.228084912417649
3.0,1.0,0.27563068081564435,0.0,6.8883171458445736
5.0,4.0,0.07096331485159801,0.0,2.5922483890972403
4.0,1.0,0.26610943802920406,4.0,9.014247027428386
11.0,4.0,0.6183645422995027,5.0,9.366234622694506
9.0,1.0,0.9741035686177396,1.0,10.0
11.0,1.0,0.07919781776901591,5.0,10.0
10.0,3.0,0.3883664380867584,3.0,8.657838495073355
9.0,3.0,0.6672357094143156,1.0,7.716851460676397
2.0,3.0,0.5745709442049748,3.0,5.4735945570086875
10.0,1.0,0.6516926031972128,0.0,10.0
10.0,2.0,0.46320847169017954,2.0,9.839087449808154
2.0,2.0,0.26703670543798363,4.0,6.651342340436427
2.0,2.0,0.48275226421273854,5.0,8.014880788359095
10.0,4.0,0.381536129936878,1.0,6.285357203152326
5.0,2.0,0.7092975314285507,5.0,9.337760895453496
4.0,4.0,0.1716248223687883,3.0,4.426149200134665
5.0,2.0,0.49614793297174553,1.0,7.391236358618864
11.0,1.0,0.9590625590475216,4.0,10.0
5.0,1.0,0.5317939577064893,5.0,10.0
5.0,1.0,0.2372094747850949,1.0,7.794470614341999
5.0,2.0,0.9358502958006945,0.0,6.821454255591347
1.0,2.0,0.24415738685431565,1.0,4.777789840064906
1.0,3.0,0.7511801379936851,4.0,5.5254594210988515
5.0,2.0,0.10953126007294567,0.0,5.178796157036434
1.0,3.0,0.8520896098053334,1.0,4.5647335002343
10.0,1.0,0.18057458760524503,1.0,10.0
6.0,4.0,0.3941794681349262,0.0,3.7241348040588136
7.0,1.0,0.9656203346050848,3.0,10.0
5.0,1.0,0.5793947277060832,4.0,10.0
10.0,2.0,0.2639959359251166,0.0,8.678522879583284
6.0,3.0,0.0006271689619691267,5.0,6.9868580720071405
1.0,1.0,0.006789223380095022,5.0,7.3881070665945945
6.0,1.0,0.2745876800209138,5.0,10.0
3.0,4.0,0.5268547930113837,4.0,4.192699265233153
8.0,4.0,0.48489126864605836,2.0,5.753351439633104
7.0,4.0,0.9218816312860137,1.0,6.056240283925046
6.0,1.0,0.7640941148411731,5.0,10.0
5.0,3.0,0.9247356359341056,3.0,7.023009196902368
8.0,3.0,0.5117781883199135,2.0,7.863011970568627
9.0,2.0,0.44666641214510117,2.0,9.574890341772468
11.0,1.0,0.5660882971203757,1.0,10.0
12.0,4.0,0.37214608771007374,2.0,7.798839630131418
1.0,4.0,0.2108114913371656,4.0,2.713976963758273
8.0,1.0,0.836660558467781,3.0,10.0
2.0,3.0,0.6805315835611827,2.0,4.837340722543515
6.0,4.0,0.3256580922252261,0.0,3.905181090397069
9.0,3.0,0.4462812389004309,2.0,8.020319687476826
7.0,1.0,0.22544783477113517,1.0,8.672542629879779
10.0,3.0,0.5628390566601101,2.0,8.862540781647882
11.0,4.0,0.3583581431827797,0.0,5.71316447138501
12.0,2.0,0.8755753174682218,5.0,10.0
9.0,1.0,0.5283629404564635,1.0,10.0
9.0,2.0,0.41173063770312934,0.0,8.066330242065042
10.0,4.0,0.7496197638732532,3.0,8.577215411158376
3.0,3.0,0.9051012904697651,2.0,5.369000337013112
4.0,1.0,0.8174190976257856,5.0,10.0
5.0,3.0,0.4949170951961588,2.0,6.14295472178778
9.0,4.0,0.35644333703023146,3.0,6.571885846088827
5.0,1.0,0.6621293431408594,5.0,10.0
2.0,3.0,0.8168680434911437,5.0,7.06260097678787
10.0,1.0,0.9786395773365032,4.0,10.0
9.0,1.0,0.4572512359587363,3.0,10.0
8.0,2.0,0.6682401436872429,4.0,10.0
11.0,4.0,0.29310325320969066,1.0,6.745388309355122
10.0,3.0,0.08746329645331308,5.0,9.365423522754739
11.0,1.0,0.25305772781531444,5.0,10.0
4.0,1.0,0.01449013419479217,2.0,7.637162968406806
2.0,3.0,0.5094275988867245,0.0,3.6273299298873334
5.0,2.0,0.37315611261192305,4.0,8.218644259022307
10.0,2.0,0.6782748098624484,0.0,9.174978337805973
12.0,2.0,0.6153140343174086,0.0,10.0
2.0,4.0,0.16786643444441685,5.0,3.9232715073629265
11.0,3.0,0.6738215944817876,3.0,9.223349274230399
6.0,4.0,0.1874002246540919,3.0,4.627049793402123
10.0,1.0,0.0059531442491664865,5.0,10.0
9.0,2.0,0.970192662959465,5.0,10.0
1.0,3.0,0.02698504704691862,5.0,4.9151535700127855
6.0,4.0,0.34174907670648524,0.0,4.6441959245372315
2.0,3.0,0.6375112409506102,1.0,3.5373761885538655
5.0,4.0,0.3703745371585304,4.0,5.332070982206911
10.0,4.0,0.3812091547414139,0.0,5.7832941455628415
9.0,3.0,0.7227275404552952,1.0,7.891308144308795
9.0,2.0,0.6021539344625301,3.0,10.0
8.0,2.0,0.5183774462765149,2.0,9.081691514726876
1.0,3.0,0.886316733883774,1.0,4.164203275075912
7.0,2.0,0.10811364603720841,5.0,9.225000091232301
6.0,1.0,0.46976754211400695,2.0,9.606505083647935
7.0,1.0,0.23906674252183824,2.0,9.616574864398055
3.0,4.0,0.03680784816741056,3.0,3.130205388620727
9.0,2.0,0.9790337021822939,4.0,10.0
8.0,4.0,0.7340268272591296,2.0,7.31379651948578
5.0,1.0,0.2161855159913577,5.0,10.0
1.0,4.0,0.4024342551548834,1.0,2.033607478510608
1.0,4.0,0.22602424375397934,5.0,3.2997077516496423
5.0,2.0,0.6848552859838013,5.0,9.426582680216463
7.0,3.0,0.35044707143898335,0.0,5.755376565918129
12.0,4.0,0.919862581866064,4.0,9.266140227207668
9.0,3.0,0.20755521915096586,0.0,6.200112210198059
6.0,4.0,0.3498261843253402,2.0,4.479109362776047
4.0,1.0,0.931814486043558,5.0,10.0
3.0,1.0,0.8846807541020799,1.0,7.948409767655833
2.0,1.0,0.293170145983055,3.0,7.599497102856393
1.0,2.0,0.4830686776871693,4.0,6.885344939543861
11.0,4.0,0.8837049834530778,2.0,8.306556576826372
1.0,4.0,0.6706345606745977,0.0,1.4868879846476206
11.0,3.0,0.6372796813332863,0.0,7.965288191706893
8.0,2.0,0.6605585700933898,3.0,9.70800179542393
8.0,4.0,0.9209811342229505,0.0,5.417280314077311
12.0,3.0,0.5171738407100935,0.0,8.625684806608444
10.0,3.0,0.18177986056178697,5.0,9.769489382053607
2.0,1.0,0.4727237538783359,3.0,7.77267624393691
12.0,1.0,0.7288883018084368,2.0,10.0
3.0,3.0,0.4921343140377996,0.0,3.8555804217742375
7.0,3.0,0.31326272435959013,4.0,7.437637093336133
8.0,2.0,0.6663299119538214,3.0,9.889532644284385
3.0,3.0,0.4502297528395458,1.0,4.201467856545627
8.0,3.0,0.9628202613223725,4.0,9.183120386897752
8.0,1.0,0.35214055091794594,1.0,9.218493687257066
12.0,4.0,0.7174869236288115,3.0,8.954350315579218
11.0,3.0,0.5550719899198886,3.0,9.930246798325587
5.0,1.0,0.07756477339942391,1.0,7.867322183361549
9.0,1.0,0.4697579174852792,5.0,10.0
10.0,4.0,0.029163742165443485,4.0,6.855972847912015
1.0,2.0,0.7898317031064264,1.0,5.834906222424859
9.0,1.0,0.7345300852272553,0.0,10.0
12.0,1.0,0.050511837939907545,1.0,10.0
2.0,1.0,0.4996947135958536,2.0,7.992645610888838
10.0,3.0,0.9615394625572534,3.0,10.0
1.0,2.0,0.2846387802269219,2.0,5.567821045536966
5.0,3.0,0.9043032973273998,0.0,5.628986995232004
10.0,1.0,0.1510926597672163,4.0,10.0
12.0,1.0,0.0066024537794789895,2.0,10.0
9.0,2.0,0.5305213852260082,2.0,9.571479724988645
9.0,4.0,0.2392433079633277,3.0,6.559388762058083
4.0,3.0,0.8792242020546888,5.0,7.766258922899096
10.0,4.0,0.6739220044652154,0.0,6.205602324738656
8.0,1.0,0.6868903538084066,5.0,10.0
12.0,2.0,0.6732804027885735,3.0,10.0
8.0,2.0,0.6789576706353934,3.0,9.810129262165736
1.0,1.0,0.7471148564574474,0.0,6.148688811364234
7.0,2.0,0.6698876533156504,4.0,9.270589492839369
10.0,2.0,0.8342752755727286,4.0,10.0
10.0,2.0,0.5581221370247121,3.0,10.0
5.0,1.0,0.35068822386176957,4.0,9.450705451164719
3.0,2.0,0.4668471716841809,5.0,7.80670276807018
11.0,4.0,0.4402350320320447,5.0,8.83664031219693
10.0,1.0,0.33250630482795207,1.0,10.0
11.0,4.0,0.4154681225021828,4.0,8.988296577452816
9.0,3.0,0.38498675177937036,0.0,6.391642593479351
10.0,1.0,0.1111402807196522,3.0,10.0
5.0,2.0,0.8305523010594501,0.0,7.112334199211058
10.0,3.0,0.7564657312317878,1.0,8.315673545061397
6.0,2.0,0.3375387321311737,4.0,8.851350267379729
10.0,2.0,0.9451320390628379,2.0,10.0
2.0,3.0,0.949362540663467,5.0,6.656635675395104
4.0,1.0,0.8567197245192181,0.0,8.750382419713018
3.0,4.0,0.029372838860451722,5.0,3.4004076638404226
5.0,2.0,0.37121799417199164,4.0,8.168973840696264
10.0,2.0,0.45733656677190404,2.0,9.971694619692045
2.0,1.0,0.7187162824723679,0.0,7.359839324898012
9.0,4.0,0.6348123344361918,0.0,5.650095399518738
10.0,1.0,0.678378613589376,2.0,10.0
9.0,4.0,0.7672134138015799,3.0,7.762162546007634
8.0,2.0,0.9484354290691109,3.0,9.68668301491188
2.0,1.0,0.551508367250052,1.0,6.666911915809835
8.0,2.0,0.9040424644901206,3.0,10.0
3.0,3.0,0.8148188850736438,3.0,5.7864778929402085
3.0,2.0,0.3379242483124728,2.0,6.340198470017459
11.0,4.0,0.813670467189436,1.0,7.491221999399431
8.0,3.0,0.11734527197305455,2.0,6.375882622782502
12.0,4.0,0.15875962390917175,4.0,8.028142435634988
6.0,2.0,0.9923784854930484,3.0,9.740331052510005
5.0,1.0,0.4286886012262021,0.0,7.250491139280063
12.0,2.0,0.4606180240028186,5.0,10.0
8.0,3.0,0.9510308676301225,1.0,8.224422797102608
11.0,2.0,0.3618397861633922,4.0,10.0
1.0,4.0,0.2369665973972025,0.0,0.5526004019422209
7.0,4.0,0.07782173743734844,1.0,4.322402737604416
10.0,1.0,0.5226198022042828,3.0,10.0
10.0,1.0,0.19968914303967145,5.0,10.0
9.0,2.0,0.0648060347177174,3.0,9.702354137819253
2.0,3.0,0.813069459451703,0.0,3.8608149301267707
7.0,1.0,0.3285969163415975,5.0,10.0
2.0,1.0,0.5793901820284002,1.0,7.244295609999072
10.0,2.0,0.10464563978109753,2.0,9.188937048677095
8.0,2.0,0.5055826330507975,0.0,8.45702177687461
3.0,4.0,0.6318401125291808,4.0,4.649524142533652
9.0,3.0,0.44986361094419447,2.0,7.788740326877883
9.0,4.0,0.3374818164162481,1.0,5.775532102491344
1.0,4.0,0.3109550343993315,3.0,2.6817654451650776
2.0,2.0,0.10938375290446278,1.0,4.787778820280124
3.0,4.0,0.11569120972852465,3.0,3.3129678685973722
1.0,4.0,0.4956961629001121,3.0,3.040777214268881
7.0,2.0,0.13882925388476586,4.0,8.652713618082986
11.0,4.0,0.22345084197021048,4.0,8.196704962971092
1.0,2.0,0.1648176724249606,3.0,5.221666124013055
8.0,1.0,0.8024843613341839,0.0,10.0
6.0,4.0,0.449717067671902,1.0,4.81576276182737
11.0,4.0,0.552589531399274,3.0,7.901916802597467
6.0,1.0,0.5829581480673051,3.0,10.0
9.0,4.0,0.39638487281676504,3.0,6.578985874080854
12.0,3.0,0.2984310506433274,4.0,9.88524564769112
2.0,3.0,0.38244550993775617,5.0,5.926888269323656
4.0,4.0,0.5348231974198256,3.0,4.702115116158073
4.0,1.0,0.3585772605732699,0.0,7.238699088799544
3.0,2.0,0.1366159243797309,2.0,6.018707175152618
8.0,2.0,0.9136869421436272,1.0,9.403162897038243
1.0,3.0,0.7324062418938101,3.0,5.5845350830376645
5.0,1.0,0.06626986046523897,3.0,8.61657209556856
2.0,1.0,0.9056999501394369,3.0,8.555051813803004
8.0,3.0,0.1704651900184393,3.0,7.175417590978367
10.0,1.0,0.09773018349210427,1.0,10.0
6.0,2.0,0.17321689773558313,1.0,6.992219301467795
6.0,4.0,0.9330339056594967,5.0,7.428010620894325
6.0,4.0,0.22129427740351915,2.0,4.1877374831857805
3.0,1.0,0.7869919257020046,1.0,8.406578287387223
5.0,4.0,0.6430382252087388,5.0,6.86717364742396
12.0,2.0,0.5182230783659546,0.0,10.0
1.0,1.0,0.3655936371634172,2.0,7.274368757270072
10.0,3.0,0.09293410589470852,4.0,8.945745010722021
2.0,2.0,0.710654777801551,2.0,7.086915707997102
2.0,2.0,0.39478147482075676,5.0,7.431356176812077
4.0,2.0,0.5349861401692815,2.0,7.1109532030704266
4.0,1.0,0.051761815961741675,3.0,8.356244001817373
4.0,2.0,0.775937829848425,2.0,7.421800159895068
11.0,1.0,0.6922715128927612,2.0,10.0
11.0,4.0,0.5293003699133031,2.0,7.957815673812578
9.0,2.0,0.49630742790747906,5.0,10.0
2.0,3.0,0.3370307615794077,4.0,5.164774225737308
12.0,2.0,0.34240389540079397,2.0,10.0
11.0,4.0,0.06846591864615492,2.0,6.864234871682846
1.0,4.0,0.6867135937559309,2.0,3.090761170448824
5.0,3.0,0.044972947623963866,4.0,6.314965210186487
10.0,2.0,0.0014187793368453105,3.0,9.604668990299576
2.0,2.0,0.030981185725411087,3.0,5.3145989796194595
1.0,4.0,0.20344747176706768,2.0,1.7073490843923127
8.0,4.0,0.5701957148097216,2.0,6.2787414590514965
5.0,2.0,0.6811592009315631,3.0,8.611756227715846
6.0,2.0,0.4207383826161126,4.0,9.052057632436679
10.0,2.0,0.4086386990552422,5.0,10.0
7.0,4.0,0.5767858883648012,0.0,4.608221566034814
9.0,4.0,0.5968275679658468,1.0,5.841371536615816
2.0,4.0,0.8449975836631244,4.0,4.2725665634448005
1.0,4.0,0.8190881651328065,0.0,2.1626201203635427
4.0,2.0,0.8235262045752879,3.0,8.554499318561259
3.0,2.0,0.8441727977402321,2.0,7.218286795691908
4.0,4.0,0.8798304870215985,1.0,4.832101602705304
10.0,2.0,0.5553167879399726,3.0,10.0
2.0,1.0,0.5951671639290778,3.0,8.199699490302226
2.0,4.0,0.7272259972085389,4.0,4.157149927111333
3.0,2.0,0.19900755561789074,4.0,6.793841916234655
4.0,1.0,0.36046103007031494,5.0,9.363940590054806
3.0,4.0,0.9126529806192737,2.0,3.861704775953317
3.0,2.0,0.5227624306198083,4.0,7.1936454760731445
7.0,2.0,0.05178761792172304,4.0,8.62915776283326
2.0,3.0,0.40555978458723485,5.0,5.590107685103786
2.0,2.0,0.16078920323744827,3.0,5.671616561266255
11.0,4.0,0.3562868618704754,1.0,6.835534894658349
1.0,3.0,0.5449759602950425,2.0,3.6253124088336435
1.0,3.0,0.5051364017567757,1.0,3.5345836211392827
1.0,1.0,0.49046903017469945,1.0,6.7353606911431125
7.0,2.0,0.018338947447570142,1.0,7.317045742219011
9.0,2.0,0.4451048783314987,2.0,9.545179871589
9.0,4.0,0.0289637672930817,4.0,6.542272853528388
9.0,4.0,0.4048607757558965,1.0,5.622599882568679
1.0,1.0,0.6469999109014543,1.0,6.769292195830772
5.0,3.0,0.1259044582066886,0.0,4.747847884790373
8.0,4.0,0.916772740724213,1.0,6.415465342212503
9.0,3.0,0.6305114899593964,2.0,8.228958418821513
5.0,1.0,0.21759863559089143,2.0,8.604305101520962
11.0,1.0,0.3940876677803459,2.0,10.0
11.0,3.0,0.09690726330997268,1.0,7.761552411823636
10.0,3.0,0.02206328766552912,2.0,7.470111428911639
10.0,3.0,0.9158614802431244,3.0,9.707241634263838
12.0,2.0,0.6751840507234141,0.0,10.0
10.0,2.0,0.7796461014809238,5.0,10.0
8.0,2.0,0.6221728478399099,1.0,8.887926216704297
5.0,3.0,0.9067655276084274,0.0,5.670505159266474
5.0,2.0,0.895918820985667,1.0,7.220273902822113
10.0,4.0,0.05815855250916613,3.0,6.323934278282608
4.0,1.0,0.18946998357820488,3.0,8.368126140367048
8.0,2.0,0.3957898942118945,0.0,7.822023557174906
7.0,1.0,0.34108955461512447,2.0,9.904180445884283
5.0,1.0,0.5255725316232236,1.0,8.793550533609931
6.0,2.0,0.26653180171948354,5.0,8.5690491144708
1.0,1.0,0.7974591179566535,1.0,7.208169311818724
9.0,2.0,0.0074938481381248145,5.0,10.0
1.0,3.0,0.7915130824798414,3.0,5.148702951239302
1.0,2.0,0.3933702765813071,5.0,6.9374729987246315
4.0,3.0,0.0051350087497756824,3.0,4.430513775557632
7.0,2.0,0.8470642689407657,0.0,7.897064041056791
4.0,2.0,0.44675449713278914,3.0,7.803323094980213
11.0,4.0,0.7247266429690294,2.0,7.865540789295628
12.0,1.0,0.8784487245006501,4.0,10.0
5.0,3.0,0.034312743123076084,2.0,4.685098762771651
12.0,3.0,0.2621620516958454,1.0,8.993455775731444
2.0,2.0,0.11889159027661145,0.0,4.054571496657829
2.0,2.0,0.0980101603956004,4.0,6.454751115675708
5.0,3.0,0.9456410918009119,1.0,6.302667458954282
12.0,1.0,0.80556937926559,4.0,10.0
7.0,2.0,0.36472516000469757,0.0,7.40811331223487
9.0,2.0,0.687293042803752,0.0,8.690580107175544
8.0,1.0,0.9194452737849663,4.0,10.0
6.0,3.0,0.2208134938737898,2.0,5.861864863731124
12.0,3.0,0.01415073757483587,3.0,9.081716455263777
12.0,4.0,0.8241083412069418,0.0,6.854665263911249
6.0,3.0,0.7226983291280551,1.0,6.344196075929028
9.0,3.0,0.1602572754219892,0.0,6.699577147349472
8.0,3.0,0.48964584548510237,1.0,7.187694847105815
8.0,1.0,0.16043388504493505,1.0,9.586831454392987
2.0,2.0,0.6026138618291498,2.0,6.221223027016726
3.0,4.0,0.6475699453218741,1.0,3.7980222415110694
12.0,1.0,0.27668270751400437,2.0,10.0
3.0,2.0,0.7808371269171284,5.0,8.363644229171744
8.0,1.0,0.4735963489241425,0.0,9.703734960380569
11.0,4.0,0.7063579112955095,5.0,9.689495330437541
8.0,2.0,0.6398111814232847,2.0,9.468499730276806
3.0,2.0,0.45075893211061435,3.0,6.780637697982227
11.0,4.0,0.2927172620775951,4.0,8.16987617577616
1.0,4.0,0.20430440385557724,4.0,3.326606266011073
9.0,1.0,0.745944032427188,5.0,10.0
4.0,4.0,0.6419434770911144,5.0,5.340558193174572
8.0,3.0,0.2809419283531881,0.0,5.873254742965522
6.0,4.0,0.967099172803488,2.0,5.731618743529209
7.0,1.0,0.8103389307173291,3.0,10.0
5.0,1.0,0.12680226091725455,3.0,8.120219231160993
7.0,2.0,0.1625634133619498,5.0,9.892300085059237
12.0,4.0,0.5440478108732032,3.0,8.325209337843546
10.0,2.0,0.10237955048288139,2.0,8.96357460810286
6.0,3.0,0.9643380052000837,5.0,8.346163473882022
12.0,1.0,0.638023405115427,4.0,10.0
11.0,2.0,0.06617403673047473,4.0,10.0
8.0,4.0,0.44348573036248906,3.0,6.281697379200109
8.0,2.0,0.22196847868461833,0.0,7.354536551635072
1.0,4.0,0.49045073600350675,5.0,4.1572427896871
7.0,3.0,0.2470254997517497,4.0,7.350044546300973
3.0,1.0,0.831796154307461,0.0,7.066921989809648
2.0,4.0,0.7210992096417336,1.0,2.5547376369894588
11.0,4.0,0.9065781517809924,2.0,7.910114860541281
4.0,4.0,0.19795761473971718,1.0,2.9785105819026105
8.0,2.0,0.3853922373495161,3.0,9.549790186858976
11.0,2.0,0.8054665470172859,3.0,10.0
8.0,2.0,0.37384660065544706,1.0,7.757224876130519
10.0,3.0,0.37908838312146564,4.0,9.444257793918707
10.0,2.0,0.9860384433898894,1.0,10.0
6.0,1.0,0.7708631869101126,0.0,9.918763797164887
12.0,1.0,0.8608175117308633,5.0,10.0
11.0,2.0,0.40697283611196233,1.0,10.0
5.0,4.0,0.5859185229699635,1.0,4.412568992013919
10.0,4.0,0.45055357055172884,4.0,8.015673600046016
3.0,4.0,0.45029357990957064,4.0,4.279812268607965
2.0,3.0,0.12769913568677127,0.0,2.5756020281259913
7.0,4.0,0.8421328514023074,0.0,4.944234176717321
8.0,4.0,0.39054243367208974,5.0,7.46635756476278
8.0,4.0,0.5818243939645826,3.0,7.1317696276797555
10.0,3.0,0.8570718461246233,2.0,9.10710134003233
5.0,1.0,0.7734772530167997,2.0,9.330249863038713
10.0,2.0,0.1982379770395527,3.0,9.451424932536362
11.0,4.0,0.618511365606847,4.0,8.810430231731749
2.0,3.0,0.49573108927154796,0.0,3.860242422848052
6.0,1.0,0.2601521515954949,1.0,8.904102500006937
3.0,1.0,0.04085790351009644,5.0,8.99524742909726
8.0,3.0,0.6297913080226606,1.0,7.384204599943851
5.0,4.0,0.7798549148714806,5.0,6.586766420941933
4.0,3.0,0.9417184117032203,2.0,6.768112502010866
4.0,4.0,0.35498375874945964,1.0,2.8769491388531394
5.0,1.0,0.39921715153549553,3.0,9.166180825110384
